Event,Layer,Quadrant,X,Y,ToF,Energy,Col,Row,ToT,ToH,Twait
538,2,1,-5.3161,-9.7011,26.659,0.2392,28,5,5,13451.659,24.9094
561,2,1,-9.5363,1.0347,26.9793,0.2205,2,200,5,14026.9793,575.3203
561,2,1,-6.157,-1.6705,27.0447,0.2775,23,151,5,14027.0447,0.0654
567,2,1,-8.7079,1.8864,26.4792,0.2119,7,216,5,14176.4792,149.4345
567,2,1,-9.7065,4.9145,26.9775,0.2556,1,271,5,14176.9775,0.4983
567,2,1,-7.2667,-7.0091,27.0881,0.2131,16,54,5,14177.0881,0.1106
568,2,1,-9.2124,5.9881,26.6968,0.2165,4,290,5,14201.6968,24.6087
571,2,1,-7.5425,0.2387,26.7863,0.2311,14,186,5,14276.7863,75.0895
573,2,1,-8.1511,5.883,27.0188,0.2662,11,288,5,14327.0188,50.2325
575,2,1,-8.3192,-0.0637,26.9646,0.209,10,180,5,14376.9646,49.9458
575,2,1,-8.1857,-0.0363,26.9646,0.4218,10,181,5,14376.9646,0.0
575,2,1,-9.5704,4.303,26.9817,0.3002,2,260,5,14376.9817,0.0171
577,2,1,-9.4011,-4.3994,26.5897,0.1321,3,101,5,14426.5897,49.608
578,2,1,-9.7285,1.8087,26.6131,0.2244,1,214,5,14451.6131,25.0234
582,2,1,-6.0627,7.2977,26.9071,0.205,23,314,5,14551.9071,100.294
584,2,1,-8.8136,-4.1329,26.9146,0.2043,7,106,5,14601.9146,50.0075
585,2,1,-9.7717,0.0324,26.4717,0.2615,1,182,5,14626.4717,24.5571
585,2,1,-9.8318,3.1477,26.9701,0.2019,1,239,5,14626.9701,0.4984
589,2,1,-5.5878,-7.7714,26.4629,0.2843,26,40,5,14726.4629,99.4928
589,2,1,-7.7315,6.8932,26.4763,0.3049,13,307,5,14726.4763,0.0134
590,2,1,-8.1384,-2.9724,26.7681,0.2113,11,127,5,14751.7681,25.2918
590,2,1,-9.9269,-1.0299,26.7686,0.3472,0,163,5,14751.7686,0.0005
591,2,1,-8.9852,-2.4866,26.7293,0.22,6,136,5,14776.7293,24.9607
594,2,1,-6.4341,0.5118,26.7144,0.235,21,191,5,14851.7144,74.9851
599,2,1,-9.4179,-5.0281,26.7861,0.2577,3,90,5,14976.7861,125.0717
599,2,1,-7.4686,-3.92,27.2565,11.3825,15,110,5,14977.2565,0.4704
601,2,1,-9.336,5.6589,27.1066,0.2165,4,284,5,15027.1066,49.8501
606,2,1,-8.6651,-6.6587,26.2865,0.2136,8,60,5,15151.2865,124.1799
607,2,1,-9.9773,1.5972,27.0829,0.192,0,210,5,15177.0829,25.7964
611,2,1,-9.7845,-7.3566,26.7858,0.2085,1,48,5,15276.7858,99.7029
612,2,1,-8.4619,-2.2924,26.7071,0.2941,9,140,5,15301.7071,24.9213
615,2,1,-6.7587,-9.9488,27.2925,0.5886,19,0,5,15377.2925,75.5854
616,2,1,-6.1555,-7.8447,26.9199,0.2734,23,39,5,15401.9199,24.6274
617,2,1,-7.5712,-8.2447,26.5532,0.6133,14,31,5,15426.5532,24.6333
617,2,1,-8.4084,3.6536,26.682,0.2419,9,248,5,15426.682,0.1288
619,2,1,-9.5509,-3.2034,27.0367,0.2287,2,123,5,15477.0367,50.3547
620,2,1,-5.3696,-6.727,26.5957,0.3265,28,59,5,15501.5957,24.559
628,2,1,-6.3183,-4.0546,26.7835,0.2375,22,108,5,15701.7835,200.1878
629,2,1,-8.3033,6.5447,26.6005,0.4069,10,300,5,15726.6005,24.817
630,2,1,-6.4639,-4.7838,26.9094,0.3608,21,94,5,15751.9094,25.3089
631,2,1,-9.1636,2.5196,26.6871,0.2084,5,227,5,15776.6871,24.7777
634,2,1,-7.0393,-1.384,26.674,0.1939,17,156,5,15851.674,74.9869
636,2,1,-9.2621,1.0531,27.0067,0.2706,4,200,5,15902.0067,50.3327
642,2,1,-7.8798,-6.8092,26.7932,0.2164,12,58,5,16051.7932,149.7865
645,2,1,-5.5942,1.1266,26.9266,0.1988,26,202,5,16126.9266,75.1334
645,2,1,-6.7883,1.2961,26.9266,0.2198,19,205,5,16126.9266,0.0
649,2,1,-7.5042,-7.7769,26.7785,0.2173,15,40,5,16226.7785,99.8519
653,2,1,-8.5065,5.8275,27.1107,0.3759,9,287,5,16327.1107,100.3322
660,2,1,-6.8783,6.4217,26.8946,0.2136,18,298,5,16501.8946,174.7839
662,2,1,-6.2185,2.8107,26.9556,0.2546,22,232,5,16551.9556,50.061
668,2,1,-7.0929,1.4775,26.7748,0.2328,17,208,5,16701.7748,149.8192
670,2,1,-7.9652,0.7211,26.9959,0.1036,12,194,5,16751.9959,50.2211
670,2,1,-7.9418,0.7216,26.998,0.1167,12,194,5,16751.998,0.0021
670,2,1,-5.5661,-2.3477,27.0019,0.2766,26,139,5,16752.0019,0.0039
678,2,1,-7.8323,3.9447,26.6018,0.2347,13,253,5,16951.6018,199.5999
679,2,1,-7.8373,-0.5477,26.6948,0.2377,13,171,5,16976.6948,25.093
679,2,1,-7.4355,-0.4416,26.6949,0.2039,15,173,5,16976.6949,0.0001
679,2,1,-7.7848,6.9972,26.9016,0.3501,13,309,5,16976.9016,0.2067
683,2,1,-7.736,5.7356,26.681,0.3442,13,286,5,17076.681,99.7794
683,2,1,-5.2206,-6.8903,26.9729,0.2513,28,56,5,17076.9729,0.2919
684,2,1,-9.1444,-4.3819,27.1126,0.221,5,102,5,17102.1126,25.1397
685,2,1,-6.3264,0.9577,27.1231,0.2601,22,199,5,17127.1231,25.0105
688,2,1,-9.8849,4.3588,26.9051,0.2116,0,261,5,17201.9051,74.782
692,2,1,-8.212,5.9753,27.0071,0.2339,10,290,5,17302.0071,100.102
693,2,1,-6.3068,-1.1077,26.627,0.3289,22,161,5,17326.627,24.6199
693,2,1,-7.9457,2.6555,26.6364,0.2944,12,230,5,17326.6364,0.0094
694,2,1,-6.4515,4.8216,26.7512,0.2239,21,269,5,17351.7512,25.1148
695,2,1,-6.6811,3.9497,26.7842,0.2405,20,253,5,17376.7842,25.033
702,2,1,-7.9885,3.5699,26.7296,0.2586,12,246,5,17551.7296,174.9454
704,2,1,-8.8819,5.0902,26.7707,0.2235,6,274,5,17601.7707,50.0411
704,2,1,-7.1004,-4.3281,26.9054,0.2105,17,103,5,17601.9054,0.1347
704,2,1,-6.9906,-4.2712,26.9054,0.228,18,104,5,17601.9054,0.0
705,2,1,-9.6099,-0.2862,26.3629,0.4909,2,176,5,17626.3629,24.4575
705,2,1,-9.2262,-9.4471,26.4878,0.2527,4,10,5,17626.4878,0.1249
705,2,1,-7.0514,-5.0083,26.7991,0.2029,17,90,5,17626.7991,0.3113
706,2,1,-7.0981,3.9749,26.8318,0.2388,17,254,5,17651.8318,25.0327
710,2,1,-9.3055,-2.4694,26.6704,0.249,4,136,5,17751.6704,99.8386
712,2,1,-8.7974,-1.8446,26.6854,0.2243,7,148,5,17801.6854,50.015
715,2,1,-8.3561,2.7153,26.6859,0.2143,9,231,5,17876.6859,75.0005
720,2,1,-9.5811,4.3588,26.6976,0.2147,2,261,5,18001.6976,125.0117
720,2,1,-7.1856,-9.1663,26.8885,0.2047,17,15,5,18001.8885,0.1909
721,2,1,-5.7249,-2.6304,26.7613,0.2635,25,133,5,18026.7613,24.8728
721,2,1,-9.4099,-1.4303,27.027,0.2244,3,155,5,18027.027,0.2657
723,2,1,-7.9495,1.4519,26.7408,0.3573,12,208,5,18076.7408,49.7138
725,2,1,-9.8656,-2.6897,26.9824,0.5008,0,132,5,18126.9824,50.2416
729,2,1,-6.2944,-5.6429,26.8346,0.2842,22,79,5,18226.8346,99.8522
733,2,1,-6.81,-0.2227,26.651,0.2108,19,177,5,18326.651,99.8164
733,2,1,-8.1495,2.0463,26.6573,0.2379,11,219,5,18326.6573,0.0063
743,2,1,-8.7968,-0.3258,26.8026,0.2182,7,175,5,18576.8026,250.1453
