#Simulation runs: 5000-5100
#Sensor Centre Position : x0 = 146 	y0 = 12
#Sensor Dimensions : width (x edge-to-edge) = 20 	height (y edge-to-edge) = 20
#All distances in units of mm
#Quadrant Definition: (x,y) : (+,+) := Quad 1 	(-,+) := Quad 2 	(-,-) := Quad 3 	(+,-) := Quad 4.
#Assumed symmetry: The corresponding sensor in each quadrant has been reflected (x,y)->(x_sym,y_sym)=(|x|,|y|) into Quad 1 (or the Quadrant containing (x0,y0)) before taking local coordinates (x_sym-x0,y_sym-y0) to obtain 4-fold increase in statistics.
#Note that where symmetry has been exploited	the original quadrant is specified for each entry	allowing original whole-detector spatial coordinates (x,y) to be reconstructed.
#The unique event number identifies a distinct event (in a distinct run) in the simulation.
#Energy: Energy deposited by the particle generating the hit as it traverses the SciFi composite material. Units of MeV.
#Time: Time of flight	with start at p-p collision within bunch (not the time of bunch centre). Units of ns.
#unq_evt_num	layer	Quadrant	x_sym-x0	y_sym-y0	t_coll	energy
65	3	4	0.5316	-2.7131	28.3831	0.2051
65	3	1	5.9168	-8.4166	28.3832	0.2172
65	3	1	5.9392	-8.4849	28.3832	0.2801
65	1	4	-7.4390	6.0307	26.1071	0.2873
65	2	4	1.3925	6.4265	26.8075	0.1016
65	2	4	1.4177	6.4275	26.8095	1.0230
65	3	1	8.2524	6.9604	28.2637	0.2505
65	5	1	4.7995	-4.4218	30.5223	0.2455
65	3	3	7.9661	1.7625	28.2270	0.2258
65	4	4	7.8824	-6.1448	29.9217	0.2563
65	5	3	7.3320	1.9207	30.5151	0.5351
65	3	1	5.7554	4.8399	28.4479	0.2356
65	1	3	-3.2259	9.4620	26.1869	0.2306
65	1	4	-2.0232	-1.8188	26.1702	0.1974
65	2	4	3.6882	-1.5374	26.8703	0.2965
66	2	2	-6.5217	6.1348	26.7118	0.2719
66	3	2	8.6683	7.2680	28.2878	0.2267
66	2	3	-2.3755	1.5886	26.8638	0.2174
66	5	1	-6.0540	-4.2118	30.6393	0.2414
66	6	1	2.2857	-3.9757	31.3397	0.2480
66	5	1	-4.5342	3.5695	30.6359	0.2389
66	6	1	3.0702	3.7696	31.3362	0.2019
66	1	4	9.3356	2.9279	26.4627	0.2075
66	4	2	-4.1255	-3.4377	28.9863	0.2126
66	3	3	3.9157	2.9822	28.6249	0.3197
66	5	1	-2.7997	-1.3266	30.5958	0.2351
66	6	1	7.3977	-1.0175	31.2966	0.2296
66	5	2	-5.0063	1.8266	30.8347	0.2710
66	1	1	-9.4582	-7.7460	26.2507	0.2212
66	1	1	2.4275	-6.4787	26.2362	0.2734
66	2	1	8.4720	-6.3416	26.9363	0.2911
66	5	2	-3.9559	-3.6851	30.5777	0.2784
66	6	2	3.6468	-3.5492	31.2780	0.2011
66	5	1	-1.9319	8.2357	30.4202	0.2580
66	6	1	4.7338	8.6147	31.1204	0.3371
66	6	1	-4.6010	-3.5400	31.2460	0.2317
66	3	2	-0.4590	-6.4751	28.2656	0.2551
66	5	4	-9.0448	4.6497	30.8812	0.1971
66	6	4	-3.1880	5.1022	31.5813	0.2349
66	3	2	0.9806	9.6220	28.5688	0.2031
66	1	4	-1.4054	-5.3756	25.8773	0.2023
66	1	2	-5.3450	4.5574	26.4164	0.3166
66	2	2	-7.6749	4.9861	27.1163	0.2906
66	4	2	-3.8715	3.1873	28.9931	0.4676
66	6	3	-8.0361	6.5939	31.2785	0.0516
66	5	1	1.9228	1.4699	30.7299	0.3243
66	2	1	-1.0377	2.9380	26.9311	0.2732
66	5	2	4.7593	-8.2565	30.6983	0.3744
66	6	2	9.5969	-9.0115	31.3983	0.2264
66	5	2	4.9244	-8.2295	30.6984	0.2247
66	3	4	-6.1983	-5.5753	28.7349	0.2813
66	2	3	7.9830	-7.3840	27.2397	0.2504
66	1	1	6.6039	8.2130	25.7484	0.2119
66	3	3	-6.4269	4.4757	28.2866	0.3288
66	5	1	-4.6623	-2.6603	30.7518	0.2447
66	6	1	3.1984	-2.4227	31.4522	0.3068
66	1	1	3.7993	-3.8917	26.3332	0.2385
66	5	1	6.2999	-3.9581	31.0025	0.2074
66	5	1	-0.2263	-4.0091	30.8759	0.2347
66	4	1	0.3243	5.9385	29.0851	1.2740
66	2	4	3.1740	6.5153	27.0210	0.3544
66	3	3	-7.3665	-8.5117	28.2000	1.0397
66	1	4	-6.3844	-7.1645	25.8984	0.1427
66	2	4	7.4652	-6.9443	26.5998	0.3273
66	1	4	-6.3300	-7.1636	25.9015	0.0867
66	2	4	7.1366	-6.8152	26.5997	0.4507
66	2	4	6.8279	-6.6799	26.5996	0.2281
66	5	4	9.7760	3.3528	30.4615	0.2331
66	6	4	0.5714	6.0380	31.1620	0.2453
66	1	1	5.4213	-9.2748	25.9695	0.3016
66	1	1	4.0602	9.0577	25.9275	0.2258
66	5	3	8.2199	-8.9967	30.5561	0.2309
67	1	1	0.9151	3.0105	26.3163	0.2778
67	5	2	-9.1767	-4.0148	30.5288	0.2304
67	6	2	-2.6344	-3.8391	31.2289	0.4323
67	2	1	-9.7065	4.9145	26.9775	0.2556
67	3	1	1.6793	5.9268	28.5531	0.3007
67	4	1	6.7721	6.3793	29.2531	0.9175
67	4	2	-8.5996	-6.6854	29.2599	0.2124
67	1	2	-0.5964	6.5928	25.9876	0.3130
67	2	2	7.4746	7.0196	26.6879	0.2722
67	5	1	8.0728	1.1212	30.5628	0.1241
67	1	1	2.6544	4.0970	26.2362	0.2961
67	3	2	-1.6899	1.8132	28.4238	0.2161
67	4	2	5.6685	2.1486	29.1241	0.2243
67	4	4	-5.9263	4.9191	29.1243	0.2485
67	4	4	-5.1401	3.0761	29.1243	0.2221
67	1	3	6.9191	-1.3096	26.4360	0.7898
67	6	3	-0.7502	-9.0782	31.4731	0.2898
67	2	3	-5.0300	-7.7386	26.8891	0.2271
67	2	3	-9.3640	-2.5826	26.7663	0.3031
67	3	2	-4.4167	-1.8947	28.3463	0.2419
67	3	2	-4.3941	-1.8973	28.3478	4.0092
67	3	2	-4.3941	-1.8973	28.3478	2.3799
67	3	2	-4.3941	-1.8973	28.3478	3.3464
67	3	2	-4.3941	-1.8973	28.3478	2.1593
67	3	2	-4.3941	-1.8973	28.3478	0.1510
67	3	2	-4.3941	-1.8973	28.3478	0.3604
67	4	2	-0.3014	-4.8887	29.0478	0.2643
67	6	3	6.7536	-8.6300	31.3380	0.2522
67	3	2	-4.3941	-1.8973	28.3478	2.3988
67	3	2	-4.3941	-1.8973	28.3478	1.7574
67	3	2	-4.3941	-1.8973	28.3478	0.1781
67	3	2	-4.3941	-1.8973	28.3478	0.1895
67	3	2	-4.3941	-1.8973	28.3478	0.1347
67	5	3	-8.1696	-4.8306	30.6102	0.2240
67	5	3	-4.5945	-4.7873	30.6105	0.2965
67	5	2	-3.0938	-3.9757	33.6056	0.7180
67	3	1	-6.2540	-0.7343	28.3377	0.2429
67	4	4	-5.3483	-5.8586	29.0319	0.2337
67	5	2	0.2931	-9.1289	32.1232	0.2707
67	1	2	-2.8273	-2.5633	26.3826	0.2209
67	6	3	5.9815	-5.9546	31.4173	0.0493
67	6	3	5.8813	-5.9465	31.4184	0.2851
67	2	1	-7.2667	-7.0091	27.0881	0.2131
67	2	2	-0.2459	-0.7963	27.0093	0.2542
67	6	4	-1.3466	-1.4792	31.2485	0.3107
67	2	1	-8.7079	1.8864	26.4792	0.2119
67	1	2	6.0160	9.2844	25.7731	0.2259
67	6	3	2.6382	-0.0770	31.0362	0.2045
67	6	3	2.3718	0.0316	31.0362	0.2455
67	2	4	-9.7037	-5.4618	26.8170	0.2668
67	5	4	2.7299	-2.5450	30.5778	0.2462
67	1	2	-2.2305	-6.9800	25.9770	0.3246
67	1	2	5.1984	-5.9906	25.9813	0.2160
67	2	1	-4.1358	6.3214	26.7200	0.2174
67	2	4	8.8094	0.1096	26.8020	0.2414
67	3	3	2.9658	-1.2640	28.2710	0.2746
67	3	3	2.4317	-1.0522	28.2713	0.2846
67	3	3	-9.8629	-1.6069	28.2581	0.2182
67	4	3	5.6642	-1.7258	28.9598	0.2289
67	4	2	6.3140	9.6003	29.0010	0.4417
67	6	1	6.7700	3.6975	31.5594	0.2606
67	1	1	3.5948	-7.7324	26.0705	0.2019
67	6	2	9.0201	6.7130	31.7571	0.3292
67	1	3	5.6223	-3.2031	25.8028	0.2038
67	2	3	8.2369	-5.9896	26.5576	0.2605
67	2	2	-7.0150	5.5182	26.5015	0.2113
67	2	2	-7.0757	-8.4037	26.5008	0.2449
67	2	3	6.7674	6.8873	26.5201	0.2344
68	4	2	-6.8870	2.4599	29.4168	0.2533
68	2	1	-9.2124	5.9881	26.6968	0.2165
68	4	3	-7.1783	-1.6287	29.2353	0.2243
68	5	3	2.3454	-1.0838	30.8207	0.2560
68	6	3	6.5643	-0.8424	31.5207	0.2825
68	5	3	-5.3998	7.6532	30.7263	0.2321
68	6	3	3.8792	8.0247	31.4269	0.2012
68	4	4	-3.0339	4.9170	29.1429	0.1950
68	5	1	-7.3019	-3.4213	30.7404	1.3882
68	6	1	0.6097	-3.1651	31.4408	0.2763
68	3	1	2.2639	-0.3561	28.3231	0.2938
68	4	1	8.5715	-0.0495	29.0233	0.2095
68	6	2	8.8825	4.4453	31.3476	0.2078
68	1	3	3.8901	-3.1927	26.2084	0.4494
68	5	4	1.8169	-4.6510	30.4520	0.2277
68	4	3	9.1021	6.7842	28.9434	0.3069
68	6	1	4.0330	-5.0255	31.1579	0.3676
68	6	4	9.6774	-6.0705	31.1573	0.6567
68	4	2	-5.5136	-0.1715	30.3599	0.2218
68	2	2	6.4088	3.8097	27.2420	0.3911
68	6	2	-3.5234	-1.1511	31.6768	0.2303
68	1	4	-6.7156	-1.2112	26.3623	0.2715
68	1	1	-7.0766	-8.2376	26.4019	0.4523
68	3	3	-8.2565	3.9421	28.4657	0.2162
68	4	3	-0.9652	4.3719	29.1659	0.2355
69	6	4	-3.7075	1.0730	31.1578	0.2744
69	4	1	-8.1267	-5.8794	29.2195	0.2121
69	2	2	-4.1025	-0.7835	26.9272	0.3213
69	5	2	-6.2028	3.7916	30.8726	0.2105
69	1	2	-8.1958	-5.6784	25.6586	0.2054
69	2	2	-3.7985	-5.5000	26.3585	0.2096
69	3	2	6.1565	-5.1002	27.9340	0.2396
69	2	3	-8.7008	4.3859	27.0279	0.2188
69	3	3	3.0806	5.3201	28.6035	0.2703
69	4	3	8.3583	5.7278	29.3036	0.2278
69	3	4	4.9332	-4.6017	28.4283	0.2644
69	3	1	-6.2767	4.0246	28.2720	0.3398
69	4	1	4.4171	4.7376	28.9727	0.3213
69	2	1	6.9910	-0.5480	26.7014	0.3040
69	5	1	2.5361	2.2711	30.5573	0.2857
69	2	1	-4.0695	-2.8519	26.7008	0.2422
69	4	3	-0.1409	-3.7572	29.0197	0.2919
69	2	2	4.7958	-8.8921	26.7587	0.3226
69	4	3	9.5003	-7.8563	29.0276	0.2503
69	4	3	0.6795	-7.0069	29.0259	0.5101
69	3	3	3.4517	9.6247	27.9923	0.1985
69	3	1	-3.9493	-4.2719	27.9940	0.3090
69	4	1	7.5961	-4.1149	28.6949	0.2147
69	1	2	1.4850	-5.3291	25.7151	0.3274
69	4	3	-9.8829	-6.3232	28.7596	0.4822
69	2	3	-1.9276	-1.3288	27.1468	0.2064
69	5	2	-7.5624	-8.9376	30.8212	0.2376
69	6	4	-2.6253	6.4342	31.4237	0.2111
69	2	2	-1.0972	6.1971	27.4231	0.2206
69	2	3	-2.3184	1.3651	26.8562	2.7981
69	2	3	-5.5617	4.5466	26.7863	0.7062
69	2	3	-4.8618	3.5108	26.7802	0.2022
69	2	3	-5.0187	3.6248	26.7801	0.2614
69	2	3	-5.1957	3.5921	26.7800	0.2091
69	2	3	-5.1582	3.4212	26.7800	0.2459
69	5	1	3.9411	-4.8547	30.5935	0.2051
69	2	3	-0.2590	3.3756	26.6015	0.2164
69	2	1	9.5134	2.0597	26.6054	0.2669
69	1	2	7.5119	-5.3782	26.2011	0.2054
69	1	2	-2.6226	-3.7366	26.1988	0.1886
69	1	2	-9.8221	-0.7007	26.1964	0.2404
69	4	4	-6.2198	-3.7861	29.2299	0.2258
69	4	2	-5.5829	0.6478	28.8728	0.4906
69	6	4	6.1294	5.9895	31.3976	0.2408
70	2	1	7.1155	3.3771	26.5431	0.2537
70	6	2	-4.3950	7.0710	31.0861	0.2216
70	1	2	9.9944	0.5395	25.8820	0.4233
70	5	2	7.8893	5.9385	30.7473	0.2156
70	6	2	-2.0343	6.3901	31.4479	0.2370
70	5	2	-5.8500	-9.3746	30.5560	0.6301
70	6	2	1.8947	-9.3137	31.2563	0.2286
70	2	1	3.5158	4.9474	26.7029	0.1317
70	5	1	-7.3975	-1.7222	30.5839	0.2196
70	6	1	6.6905	3.1760	31.2880	0.2129
70	6	1	2.5709	-3.8920	31.2849	0.2215
70	6	1	-1.3219	0.1749	31.2841	0.2385
70	6	1	0.6632	-3.1137	31.2843	0.4543
70	6	4	-8.5698	5.5630	31.3624	0.3928
70	6	1	2.0649	6.8205	31.2904	0.3026
70	3	3	-1.1484	-3.0280	28.3329	0.3018
70	3	3	3.1883	2.7214	28.3324	0.3105
70	2	3	9.7498	1.3244	26.8115	0.2216
70	3	3	6.0182	-1.4567	28.3862	0.2617
70	6	1	-7.6288	-8.6013	31.3557	0.3069
70	6	4	8.9912	-2.6055	31.3997	0.3236
70	3	3	5.3223	2.3841	28.3099	0.2113
70	6	1	-3.4906	7.7224	31.5063	0.2123
70	3	3	-3.0879	4.8384	28.4633	0.2315
70	4	3	3.4861	5.0917	29.1634	0.2347
70	6	1	0.5890	-1.3225	31.4836	0.0406
70	5	3	-9.8516	-4.1319	30.7488	0.3170
70	6	3	-2.9497	-3.9128	31.4490	0.1991
70	4	4	-8.2819	-5.2759	29.3350	0.4097
70	6	4	1.7336	0.3714	31.6324	0.2451
70	4	3	-0.0347	-6.8483	29.3014	0.2198
70	6	3	0.8986	-0.0613	31.7967	0.4715
70	1	4	-9.1549	0.0741	25.8735	0.2544
70	2	4	-0.6692	0.3640	26.5739	0.4430
70	5	1	-5.5357	0.1942	30.7374	0.4093
70	3	2	3.5016	8.3506	28.5746	0.2582
70	2	3	9.0372	-3.5124	26.8056	0.2341
70	1	2	-6.7931	-2.0047	26.0324	0.2228
70	2	4	-0.5394	9.2793	26.8080	0.2250
70	1	4	8.0609	2.3526	26.2859	0.2410
70	1	3	-1.7143	-7.9290	26.2925	0.2226
70	6	4	-5.2864	-9.3261	31.5029	0.2274
70	2	4	-4.2867	6.5203	27.1199	0.2816
70	2	1	-4.3232	-3.5229	26.5713	0.2264
71	2	1	-7.5425	0.2387	26.7863	0.2311
71	2	1	-5.1646	-9.8792	27.0251	0.2885
71	3	2	-0.0272	8.5607	28.3397	1.3884
71	4	2	6.4392	9.0469	29.0399	0.2714
71	1	4	-4.4525	3.7067	26.7920	0.3247
71	2	3	1.2463	8.6787	26.7334	0.1052
71	5	2	4.8457	6.4835	30.9228	0.2139
71	5	2	-9.7165	2.2724	30.9176	0.2144
71	5	3	-1.2700	6.1743	30.9166	0.2418
71	6	3	-3.2680	5.4358	31.5090	0.2150
71	2	2	3.3106	1.1916	27.3025	0.5147
71	1	2	-0.2061	-3.0056	27.0649	2.4847
71	3	2	-2.5968	-3.8395	28.5272	0.2410
71	3	3	7.5063	3.0254	28.5242	0.2382
71	3	2	-0.6258	8.4583	28.5195	0.2603
71	6	3	-9.3353	0.3522	31.3368	0.2251
71	3	4	2.7669	8.0559	28.3661	0.3183
71	4	3	6.3434	4.0850	29.0167	0.2167
71	3	3	-7.9198	-6.7294	28.3121	0.2582
71	4	3	-1.5903	-6.7063	29.0123	0.2266
71	1	2	7.9021	-6.8106	26.2028	0.3693
71	4	3	-8.4115	-1.5889	28.8329	0.2189
71	5	3	7.1743	-0.6841	30.4189	0.2060
71	6	4	6.0745	-3.6603	31.0588	0.2016
71	4	3	-3.5248	0.8890	29.2462	0.2559
71	1	1	4.2135	-7.5642	26.4947	1.7150
71	2	3	-5.1220	7.2535	27.1225	0.2328
72	1	1	-3.4096	-4.7556	26.3995	0.2776
72	2	1	7.3902	-9.2704	26.8322	0.2531
72	1	2	7.5110	5.2200	26.1979	0.1967
72	1	3	-3.0361	0.9176	26.1287	0.3391
72	6	1	9.3701	1.7768	31.4388	0.2407
72	6	1	7.1282	3.4361	31.4398	0.1457
72	5	2	5.6530	7.6512	30.6837	0.2904
72	1	4	1.1202	-6.0549	26.1964	0.2175
72	2	2	-2.9968	-7.8683	26.8851	0.2585
72	1	3	-6.4250	7.5030	25.8005	0.0884
72	2	4	-3.1389	-3.6435	26.7003	0.2736
72	4	4	4.1239	7.0775	28.9898	0.2203
72	5	4	-4.5863	-3.0014	30.5764	0.2807
72	6	4	-8.9119	-7.3223	31.2769	0.2371
72	2	2	-6.5413	-6.5628	26.7164	0.3605
72	6	4	-0.6446	-1.3005	31.6148	0.3752
72	5	1	1.5739	8.2810	30.8488	0.2194
72	6	1	9.9293	8.8077	31.5492	0.2084
72	6	1	-2.4844	8.2803	31.5478	0.2087
72	6	1	-2.4844	8.2803	31.5478	0.2482
72	1	2	2.5244	-4.7603	26.2939	0.2437
73	5	1	-4.9298	-3.8155	30.9630	0.2596
73	6	1	-5.7411	9.0324	31.5811	0.2164
73	2	1	5.1476	0.7761	27.1616	0.2204
73	5	2	-2.7937	-7.9316	30.7858	0.2331
73	6	2	4.5988	-7.7859	31.4864	0.2032
73	6	1	5.5090	-7.1298	31.5453	0.7773
73	3	4	-2.8154	0.6652	28.2502	0.4282
73	4	4	3.7100	0.9876	28.9504	0.3027
73	4	4	4.0869	-9.8904	29.3289	0.2148
73	3	3	-3.8214	-1.4899	27.9715	0.2689
73	4	3	0.9827	-1.2401	28.6715	0.5863
73	3	2	4.6843	-9.1802	28.0437	0.2367
73	2	2	-4.5205	3.4846	26.5402	0.3383
73	4	2	2.7229	9.3152	29.2494	2.1672
73	5	3	5.7163	0.0039	30.7455	0.2662
73	5	4	-0.6866	0.5825	30.5038	0.2178
73	6	2	-3.5241	-8.4146	31.1935	0.2386
73	2	1	-8.1511	5.8830	27.0188	0.2662
73	4	2	7.6890	6.9015	28.6791	0.2297
73	2	1	7.7806	-0.8222	26.5088	0.2533
73	6	3	-0.8088	-1.8397	30.9579	0.2483
73	5	4	5.8269	-2.6743	30.7634	0.2042
73	1	4	-5.6922	-8.0510	25.7835	0.3895
73	2	4	2.5189	-7.9188	26.4839	0.2296
73	1	2	-8.4394	4.0177	26.2195	0.2137
73	6	2	-4.7445	5.7998	31.3937	0.2038
73	6	2	-3.4935	6.5334	31.3938	0.5172
73	5	2	-9.3373	-8.4464	30.7013	0.2842
73	6	3	-8.8658	-9.9300	31.4021	0.2615
73	3	2	-1.3447	-9.1980	28.2503	0.2070
73	3	2	-1.4710	-8.6766	28.2509	0.4199
73	6	2	-3.9124	8.7865	31.5936	0.1546
73	2	1	-0.8087	-6.1727	26.6116	0.3749
74	6	3	-1.1273	5.3118	31.2180	0.2553
74	1	2	0.8448	-4.1464	26.0993	0.3121
74	1	1	-1.0923	9.2585	26.0961	0.2334
74	5	1	6.6437	4.0502	30.8345	0.2687
74	5	1	-0.6696	3.9317	30.8794	0.2570
74	6	2	6.1730	-7.3699	31.3819	0.1134
74	5	3	-4.1353	-8.2066	31.1499	2.1958
74	5	3	-4.5052	-8.6337	30.5837	0.2276
74	6	3	1.2759	-8.6709	31.2838	0.2157
74	6	2	6.1730	-7.3699	31.3819	0.0481
74	1	1	-5.8812	-8.8377	26.0331	0.2226
74	2	1	3.3404	-9.4315	26.7336	0.3317
74	3	4	-0.0227	-6.5621	28.1733	0.2479
74	3	4	0.1950	-6.4163	28.1735	0.2479
74	3	4	1.3664	-6.2938	28.1733	0.2478
74	5	3	6.1598	-6.0571	30.8120	0.2376
74	6	3	-7.5053	7.0332	31.6891	0.4128
74	5	1	0.8406	-8.2966	30.3683	0.2892
74	6	1	-8.6677	-9.4171	31.0751	0.2472
74	3	2	6.4495	-8.7560	28.2886	0.5807
75	3	2	2.8350	-9.3606	28.5348	0.2064
75	3	4	-7.8461	-7.9548	28.3334	0.2396
75	4	4	1.7499	-7.7571	29.0340	0.2284
75	3	1	-6.6172	7.3729	28.3317	0.3052
75	4	1	1.5802	7.9092	29.0321	0.2353
75	1	4	-6.8409	-5.4989	26.0629	0.2297
75	1	4	-3.1978	7.6505	25.9597	0.3333
75	2	4	2.5459	8.2838	26.6598	0.2185
75	6	4	2.9076	9.1585	31.2186	0.2320
75	5	3	3.6929	-1.5882	30.7008	1.4041
75	5	3	-3.1179	-4.3990	30.5612	0.2226
75	6	3	7.1202	-4.3100	31.2618	0.2014
75	3	2	-7.6295	7.1746	28.3517	0.3346
75	4	2	0.9726	7.7751	29.0521	0.3501
75	5	1	5.4811	-8.9064	30.6593	0.2607
75	3	2	-5.5647	8.0196	28.0716	0.2015
75	4	2	6.7076	8.2129	28.7727	0.2505
75	6	4	8.5318	-7.8203	34.2797	0.3217
75	3	3	-5.7077	-3.2312	30.1314	0.2737
75	5	3	0.0902	4.5627	30.7808	0.2890
75	2	4	-1.1170	-2.6542	27.4780	0.6599
75	6	1	-5.8913	2.5981	31.7854	0.2305
75	6	2	-6.0550	6.9702	31.5234	0.2492
75	1	3	-5.5440	1.1774	26.3543	0.2503
75	2	3	4.0460	1.6878	27.0549	0.2381
75	1	3	6.1007	-8.3096	26.1404	0.2560
75	1	3	6.1064	-8.3115	26.1404	0.1849
75	2	4	-6.2713	2.8589	26.8383	0.2608
75	1	1	-4.9305	6.1793	26.2454	0.2002
75	2	1	-3.8077	6.6640	26.9453	0.2079
75	3	1	-1.4553	7.7602	28.5204	0.3899
75	4	1	-0.4891	8.2546	29.2202	0.3797
75	5	1	1.5808	9.3760	30.8054	0.3467
75	6	1	2.4695	9.8740	31.5052	0.2125
75	5	1	5.0710	-6.0093	30.5045	0.2028
75	6	4	3.3503	-8.2588	31.5861	0.3088
75	6	1	-1.9435	-6.2235	31.2514	0.2817
75	1	4	-9.3498	1.7365	29.6204	0.4541
75	2	1	-9.5704	4.3030	26.9817	0.3002
75	2	1	-8.1857	-0.0363	26.9646	0.4218
75	3	1	6.5427	0.5433	28.5405	0.2908
75	2	1	-8.3192	-0.0637	26.9646	0.2090
75	3	1	-3.0629	0.6335	28.5398	0.3853
75	4	1	-1.9669	0.7896	29.2396	0.2280
75	5	1	-1.4084	0.9124	30.8247	0.2111
75	6	1	-1.7590	1.1423	31.5245	0.3868
75	3	4	4.6278	6.2752	28.5834	0.2069
75	1	4	0.2921	3.4130	26.3184	0.2356
75	5	4	-5.2192	5.7104	30.5974	0.2524
75	1	2	-2.5634	8.6819	25.9465	0.2425
75	1	4	9.4388	-8.7759	26.1108	0.6470
75	1	3	-2.6581	-2.9934	26.2408	0.3759
75	3	1	-8.3057	8.0993	28.4489	0.2572
75	4	1	-0.3910	8.5400	29.1492	0.2348
76	1	4	-8.7813	-2.5806	26.2125	0.1942
76	2	4	-2.9977	-2.3638	26.9126	0.1989
76	2	2	4.9555	6.7544	27.0287	0.2127
76	2	4	2.6622	-7.2877	26.9206	0.2947
76	2	1	-3.4365	8.7065	27.0229	0.2505
76	2	1	-2.5735	9.1360	26.8908	0.2332
76	2	2	6.9132	-5.3102	27.6714	0.4975
76	3	1	-1.6363	5.8233	28.6595	0.4846
76	6	3	-6.4455	1.6005	31.2483	0.2148
76	5	2	-8.2183	-8.7309	30.5507	0.1958
76	4	3	-9.2715	2.3011	29.1656	0.1945
76	5	3	7.0556	3.3489	30.7518	0.4405
76	5	2	3.3161	-6.7224	30.6552	0.2707
76	3	3	-0.1192	2.2787	28.3684	0.2663
76	4	3	7.9629	2.7021	29.0688	0.2418
76	5	2	-8.3752	-9.0033	30.4417	0.4607
76	6	2	-2.2203	-9.2697	31.1418	0.2290
76	6	4	-9.0474	0.6207	31.2805	0.2662
76	6	4	-9.4292	0.9069	31.2836	0.2991
76	3	2	-7.5047	4.4740	28.1756	0.2015
76	4	2	1.6796	6.9043	28.8762	0.2045
76	6	1	-0.3702	-2.3733	31.2277	0.2489
76	5	4	-3.4500	-2.9167	30.5589	0.3036
76	6	1	-7.2446	4.3761	31.2330	0.2380
76	5	4	1.6583	6.1684	30.9836	0.2216
76	6	4	-3.6819	3.8153	31.6838	0.2426
76	4	1	3.4437	9.8030	29.0362	0.2680
76	4	2	8.1280	2.0256	29.0348	0.2352
76	2	3	2.4248	-5.0289	26.8870	0.2746
76	5	3	-1.3237	-2.2147	30.7421	0.3309
76	6	3	6.4055	-1.8541	31.4424	0.2699
76	5	3	-4.2889	-2.3767	30.7418	0.2002
76	6	3	2.9738	-2.0338	31.4420	0.2197
77	1	2	-1.2484	-7.9162	26.0354	0.1968
77	2	2	4.3182	-7.7835	26.7355	0.2049
77	1	4	-5.4492	-5.3207	26.4729	0.3744
77	2	4	5.4404	-5.3001	27.1737	0.2454
77	4	3	-4.8917	-0.8883	29.2810	0.6171
77	5	2	-9.8217	-5.1998	30.4509	0.2731
77	6	2	-5.8345	-4.8544	31.1509	0.2118
77	2	2	-4.2391	-8.5659	26.8941	0.2125
77	3	2	9.8232	-8.3785	28.4699	0.2154
77	1	3	-6.1223	3.5450	25.9423	0.2574
77	2	3	-1.0670	3.8147	26.6423	0.3237
77	4	3	-3.6107	-2.6709	29.2651	0.2834
77	5	3	1.4730	-1.5646	30.8503	0.2395
77	6	3	2.7186	-1.3965	31.5501	0.2944
77	4	3	-3.4794	-2.7778	29.2651	0.5057
77	5	3	5.1831	-2.5998	30.8505	0.3193
77	6	3	9.4311	-2.6091	31.5505	0.2713
77	3	3	-6.0971	3.0211	28.2006	0.3248
77	1	3	-1.4400	8.4753	25.9052	0.2338
77	3	2	-6.2048	-1.5892	28.1649	0.2367
77	1	1	-2.7652	-1.2191	25.8962	0.2363
77	2	1	-9.4011	-4.3994	26.5897	0.1321
77	2	4	6.8301	5.3949	26.5987	0.2492
77	1	4	4.3339	-3.8181	26.0548	0.3110
77	4	4	-1.5607	-1.7646	29.0249	0.3060
77	4	4	-1.5611	-1.7651	29.0249	0.2051
77	5	4	8.1172	-2.1811	30.6104	0.1947
77	6	4	9.0311	-2.0308	31.3102	0.2980
77	3	2	-4.0965	-6.5811	28.5898	0.2276
77	4	2	1.8601	-6.4334	29.2899	0.2099
77	3	3	6.1986	-4.8455	28.5910	0.2231
77	5	1	-7.3044	-5.1257	30.7699	0.2690
77	6	4	7.7480	9.8985	31.4724	0.2837
77	2	3	0.5253	-1.5117	26.6653	0.3106
78	3	4	-6.0692	8.0573	28.5972	0.2332
78	4	4	1.9050	8.6224	29.2975	0.2325
78	2	4	-2.3768	4.9200	26.8717	0.2327
78	3	1	-9.5092	-2.0760	28.4069	0.2473
78	2	1	0.6359	4.9410	26.8244	0.2106
78	2	3	9.4707	9.9357	26.8290	0.2032
78	1	4	-6.5090	-3.2729	26.0955	0.2300
78	2	4	3.8320	-2.9826	26.7962	0.2639
78	6	3	-3.3288	-9.9980	31.7504	0.4049
78	4	2	-1.2187	-7.3611	29.4275	0.2228
78	5	2	-6.7475	4.7248	30.9356	0.2192
78	6	2	-8.1009	-2.1183	31.6358	0.2463
78	5	4	-2.7704	-8.2629	30.9272	0.2371
78	6	4	0.5785	-8.1691	31.6271	0.5818
78	2	4	-8.6208	-4.9557	26.6000	0.2112
78	1	3	1.1290	-9.7918	26.1620	0.2709
78	4	3	5.1025	-2.1961	29.0655	0.2302
78	4	3	-2.1225	2.7858	28.9758	0.2303
78	5	2	5.9851	5.7215	30.5317	0.2356
78	6	1	-6.6381	5.2163	31.2237	0.2208
78	5	4	-3.3008	-8.3490	30.9272	0.2098
78	6	4	-0.5582	-8.2529	31.6270	0.2056
78	5	3	-2.3987	7.2318	30.7137	0.2049
